,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,source_file,UIDENTSTLAE
211051,211052,5,5,15,0,2020,7,18,3,3,1,7,0,0,1,0,1,0,0,"408577,907700000330000","5752905,790500000100000",7.670656026000074,51.91937479900008,0,Unfallorte2020_LinRef.csv,5.200721702100973e+18
211124,211125,5,5,15,0,2020,7,17,1,3,1,7,0,1,1,0,0,0,0,"405275,927500000220000","5755852,439799999800000",7.621846285000061,51.94530871200004,0,Unfallorte2020_LinRef.csv,5.200719702100268e+18
211178,211179,5,5,15,0,2020,7,19,1,3,5,3,0,0,1,1,0,0,0,"412547,064899999650000","5753049,742499999700000",7.728318198000068,51.92130631500004,0,Unfallorte2020_LinRef.csv,5.20072670210076e+18
211194,211195,5,5,15,0,2020,7,10,1,3,0,7,0,1,0,0,0,0,0,"406205,992100000380000","5756184,999099999700000",7.635283017000063,51.94845550700006,1,Unfallorte2020_LinRef.csv,5.200726702100568e+18
211204,211205,5,5,15,0,2020,7,23,1,3,3,6,2,1,0,0,0,0,0,"405436,350499999710000","5758995,600199999300000",7.623314294000068,51.97358806500006,0,Unfallorte2020_LinRef.csv,5.200726702100069e+18
211267,211268,5,5,15,0,2020,7,16,6,3,0,7,0,1,0,0,0,0,0,"404919,670800000430000","5757228,737700000400000",7.616283913000075,51.95761866500004,0,Unfallorte2020_LinRef.csv,5.200724702100562e+18
211268,211269,5,5,15,0,2020,7,8,6,3,1,7,0,1,1,0,0,0,0,"407370,670300000350000","5758340,327800000100000",7.651642995000032,51.968023919000075,0,Unfallorte2020_LinRef.csv,5.20072470210045e+18
211301,211302,5,5,15,0,2020,7,16,2,3,4,2,0,0,1,0,0,0,0,"403931,760400000030000","5758085,935399999800000",7.601671573000033,51.96515364800007,1,Unfallorte2020_LinRef.csv,5.200727702100464e+18
211376,211377,5,5,15,0,2020,7,23,5,3,0,6,2,1,1,0,0,0,0,"406144,224200000060000","5757031,162799999100000",7.634153461000039,51.95605080900003,0,Unfallorte2020_LinRef.csv,5.20072370210007e+18
211379,211380,5,5,15,0,2020,7,18,5,3,0,6,0,1,0,0,0,0,0,"406624,589900000020000","5758870,098999999500000",7.640641882000068,51.972660922000046,0,Unfallorte2020_LinRef.csv,5.200723702100052e+18
211678,211679,5,5,15,0,2020,7,15,2,3,5,2,0,1,0,0,0,0,1,"403714,520100000310000","5757402,473099999100000",7.598702141000047,51.95897288200007,1,Unfallorte2020_LinRef.csv,5.200727702100977e+18
211691,211692,5,5,15,0,2020,8,11,2,3,8,1,0,0,1,0,0,0,0,"406117,952999999750000","5755862,095000000700000",7.634090615000048,51.94553823700005,0,Unfallorte2020_LinRef.csv,5.200803702100494e+18
211692,211693,5,5,15,0,2020,8,13,2,3,5,3,0,1,1,0,0,0,0,"405209,887799999680000","5757221,024000000200000",7.62050828100007,51.957598880000035,0,Unfallorte2020_LinRef.csv,5.200803702100266e+18
211887,211888,5,5,15,0,2020,8,19,7,3,4,2,0,1,1,0,0,0,0,"404663,239500000140000","5757231,495600000000000",7.612552452000045,51.957599548000076,0,Unfallorte2020_LinRef.csv,5.200801702100441e+18
211995,211996,5,5,15,0,2020,8,19,5,3,1,5,0,1,1,0,0,0,0,"407210,963600000370000","5756781,286200000000000",7.649740098000052,51.95398380800003,0,Unfallorte2020_LinRef.csv,5.200806702100511e+18
212008,212009,5,5,15,0,2020,8,12,4,3,1,7,0,0,1,0,0,0,0,"404012,545500000010000","5753997,981499999800000",7.603988541000035,51.92842357300003,0,Unfallorte2020_LinRef.csv,5.200805702100368e+18
212050,212051,5,5,15,0,2020,8,18,3,3,5,2,0,1,1,0,0,0,0,"401167,016599999740000","5761545,750499999200000",7.560446008000042,51.99576633100003,0,Unfallorte2020_LinRef.csv,5.200804702100564e+18
212053,212054,5,5,15,0,2020,8,17,3,2,0,1,0,1,0,0,0,0,0,"412027,951600000260000","5752491,682700000700000",7.720914211000036,51.91620822500005,0,Unfallorte2020_LinRef.csv,5.20080470210054e+18
212099,212100,5,5,15,0,2020,8,16,5,2,0,3,0,1,1,0,0,0,0,"406646,846699999650000","5754525,640300000100000",7.642146041000046,51.933614489000036,0,Unfallorte2020_LinRef.csv,5.200806702100966e+18
212148,212149,5,5,15,0,2020,8,8,5,2,0,3,0,1,0,0,0,0,0,"409325,254900000060000","5754590,594200000200000",7.681075978000024,51.93464117700006,0,Unfallorte2020_LinRef.csv,5.200806702100466e+18
212163,212164,5,5,15,0,2020,8,8,4,3,5,2,0,1,1,0,0,0,0,"407509,598699999970000","5754698,199300000400000",7.654644918000031,51.93530960000004,0,Unfallorte2020_LinRef.csv,5.200805702100088e+18
212419,212420,5,5,15,0,2020,8,17,6,3,0,7,0,1,1,0,0,0,0,"407274,318799999540000","5758560,738900000200000",7.650181346000068,51.96998902200005,0,Unfallorte2020_LinRef.csv,5.200807702100964e+18
212420,212421,5,5,15,0,2020,8,15,6,3,5,3,0,1,1,0,0,0,0,"412656,316100000400000","5752697,236400000800000",7.729995860000031,51.918154833000074,0,Unfallorte2020_LinRef.csv,5.200807702100942e+18
212421,212422,5,5,15,0,2020,8,20,6,3,1,6,0,0,1,0,0,0,0,"406215,586199999790000","5754984,011099999800000",7.63575015300006,51.937662051000075,0,Unfallorte2020_LinRef.csv,5.20080770210075e+18
212422,212423,5,5,15,0,2020,8,14,6,2,1,1,0,1,1,0,0,0,0,"405540,941700000320000","5755438,804500000600000",7.625814451000053,51.94163583100004,0,Unfallorte2020_LinRef.csv,5.200807702100571e+18
212425,212426,5,5,15,0,2020,8,11,6,3,5,2,0,1,1,0,0,0,0,"403937,229000000280000","5752923,336999999400000",7.603193414000032,51.91875124500007,0,Unfallorte2020_LinRef.csv,5.20080770210054e+18
212426,212427,5,5,15,0,2020,8,14,6,3,0,3,0,1,1,0,0,0,0,"403811,035000000150000","5760936,160000000100000",7.599115932000075,51.990751457000044,0,Unfallorte2020_LinRef.csv,5.20080770210008e+18
212428,212429,5,5,15,0,2020,8,14,6,3,0,1,0,0,1,1,0,0,0,"406346,019100000150000","5760152,171399999400000",7.636237759000039,51.98413788300007,0,Unfallorte2020_LinRef.csv,5.200807702100066e+18
212446,212447,5,5,15,0,2020,8,18,4,3,0,1,0,1,0,0,0,0,0,"407370,765900000000000","5756256,401799999200000",7.652206310000054,51.94929250200005,0,Unfallorte2020_LinRef.csv,5.200812702100977e+18
212453,212454,5,5,15,0,2020,8,7,4,3,0,5,0,1,1,0,0,0,0,"405505,980999999680000","5755672,437999999200000",7.625241796000069,51.94372989900006,0,Unfallorte2020_LinRef.csv,5.200812702100762e+18
212456,212457,5,5,15,0,2020,8,13,4,3,5,3,0,0,1,0,0,0,0,"406083,786000000310000","5758058,464999999900000",7.632993308000039,51.965274468000075,0,Unfallorte2020_LinRef.csv,5.20081270210008e+18
212471,212472,5,5,15,0,2020,8,7,6,3,5,3,0,1,1,0,0,0,0,"406009,813199999740000","5752866,359200000800000",7.633336141000029,51.918592801000045,0,Unfallorte2020_LinRef.csv,5.20081470210068e+18
212506,212507,5,5,15,0,2020,8,11,5,3,3,6,0,1,0,0,0,0,0,"406132,645899999890000","5758760,675899999200000",7.633512286000041,51.97159450700008,0,Unfallorte2020_LinRef.csv,5.200813702100564e+18
212577,212578,5,5,15,0,2020,8,15,6,3,0,5,0,1,1,0,0,0,0,"407018,768500000240000","5757354,742799999200000",7.64678893100006,51.95910623000003,0,Unfallorte2020_LinRef.csv,5.20081470210094e+18
212626,212627,5,5,15,0,2020,8,11,6,3,0,6,0,1,1,0,0,0,0,"412534,749099999670000","5752622,712999999500000",7.728247638000028,51.91746587000006,0,Unfallorte2020_LinRef.csv,5.200814702100064e+18
212661,212662,5,5,15,0,2020,8,7,5,3,0,1,0,1,0,0,0,0,0,"406765,371899999680000","5759418,016200000400000",7.642541910000034,51.97760949500008,0,Unfallorte2020_LinRef.csv,5.200813702100542e+18
212726,212727,5,5,15,0,2020,8,12,3,3,0,1,0,1,0,0,0,0,0,"404680,448900000190000","5757416,701999999600000",7.612751433000028,51.95926720400007,0,Unfallorte2020_LinRef.csv,5.200818702100777e+18
212831,212832,5,5,15,0,2020,8,19,2,3,0,1,0,1,0,0,0,0,0,"406112,864000000060000","5757493,588999999700000",7.633570847000044,51.96020201700003,1,Unfallorte2020_LinRef.csv,5.200817702100368e+18
212832,212833,5,5,15,0,2020,8,16,2,3,0,4,0,1,0,1,0,0,0,"406135,716000000010000","5757123,527000000700000",7.634004448000042,51.95687958600007,0,Unfallorte2020_LinRef.csv,5.20081770210007e+18
212907,212908,5,5,15,0,2020,8,9,7,3,0,5,0,0,1,0,0,0,0,"403688,173299999910000","5754185,126299999700000",7.599220114000048,51.93004967200005,0,Unfallorte2020_LinRef.csv,5.200815702100079e+18
213000,213001,5,5,15,0,2020,8,10,6,3,5,3,0,1,1,0,0,0,0,"404912,875500000080000","5756292,655400000500000",7.616444080000065,51.949203616000034,0,Unfallorte2020_LinRef.csv,5.20082170210087e+18
213015,213016,5,5,15,0,2020,8,16,4,3,0,6,0,1,1,0,0,0,0,"406087,677799999710000","5758929,012900000400000",7.632811801000059,51.97309999700008,0,Unfallorte2020_LinRef.csv,5.200819702100533e+18
213027,213028,5,5,15,0,2020,8,18,5,3,5,2,0,1,1,0,0,0,0,"405422,991999999620000","5758291,105000000400000",7.623313969000037,51.96725350300005,0,Unfallorte2020_LinRef.csv,5.20082070210007e+18
213167,213168,5,5,15,0,2020,8,14,4,3,0,5,0,1,1,0,0,0,0,"406706,644299999810000","5750712,803400000600000",7.644048507000036,51.89935258500003,0,Unfallorte2020_LinRef.csv,5.200819702100337e+18
213255,213256,5,5,15,0,2020,8,13,2,3,0,3,0,1,0,0,0,0,0,"408911,122999999670000","5753108,305800000200000",7.675446239000053,51.92124975400003,0,Unfallorte2020_LinRef.csv,5.200824702100545e+18
213261,213262,5,5,15,0,2020,8,9,1,2,5,2,0,1,0,0,0,0,0,"407162,353000000120000","5757798,263000000300000",7.648758093000026,51.96311681100008,0,Unfallorte2020_LinRef.csv,5.200823702100169e+18
213429,213430,5,5,15,0,2020,8,17,2,3,7,1,0,0,1,0,0,0,0,"409257,960699999700000","5757617,825300000600000",7.679298251000034,51.96184092500005,0,Unfallorte2020_LinRef.csv,5.200824702100048e+18
213440,213441,5,5,15,0,2020,8,10,3,3,0,7,0,1,0,1,0,0,0,"401215,846599999820000","5761393,025499999500000",7.561201011000037,51.994402308000076,0,Unfallorte2020_LinRef.csv,5.200825702100973e+18
213470,213471,5,5,15,0,2020,8,13,6,2,0,5,0,1,1,0,0,0,0,"408737,798799999990000","5751228,301200000600000",7.673424729000033,51.904322612000044,0,Unfallorte2020_LinRef.csv,5.20082870210094e+18
213471,213472,5,5,15,0,2020,8,19,6,3,1,6,1,0,1,0,0,0,0,"404325,245099999940000","5754208,438500000200000",7.608476379000024,51.93036908300007,0,Unfallorte2020_LinRef.csv,5.200828702100072e+18
213595,213596,5,5,15,0,2020,8,19,5,3,5,3,1,1,1,0,0,0,0,"404338,395100000310000","5760185,765900000900000",7.607003192000036,51.984097759000065,0,Unfallorte2020_LinRef.csv,5.200827702100279e+18
213597,213598,5,5,15,0,2020,8,7,5,3,4,6,0,1,1,0,0,0,0,"404811,630699999630000","5755144,307299999500000",7.615289324000059,51.93886446800008,0,Unfallorte2020_LinRef.csv,5.200827702100142e+18
213599,213600,5,5,15,0,2020,8,21,5,3,6,1,2,1,0,1,0,0,0,"406243,199599999930000","5757023,105699999300000",7.635595568000042,51.95599508500004,0,Unfallorte2020_LinRef.csv,5.200827702100056e+18
213641,213642,5,5,15,0,2020,8,15,1,3,0,5,0,1,1,0,0,0,0,"405295,781999999660000","5757345,360999999600000",7.621723642000063,51.95873110900004,0,Unfallorte2020_LinRef.csv,5.200830702100366e+18
213731,213732,5,5,15,0,2020,9,16,3,3,2,6,0,1,0,0,0,0,0,"405314,260700000450000","5755979,837600000200000",7.622368737000045,51.94646034500005,0,Unfallorte2020_LinRef.csv,5.200901702100169e+18
213781,213782,5,5,15,0,2020,8,15,2,3,5,3,0,1,0,0,0,0,0,"407124,591500000100000","5756622,797000000300000",7.64852643100005,51.95254480500006,0,Unfallorte2020_LinRef.csv,5.200831702100088e+18
213783,213784,5,5,15,0,2020,8,14,2,3,3,6,0,1,0,0,0,0,0,"407558,856599999590000","5758810,778200000500000",7.654254826000056,51.97228390200007,0,Unfallorte2020_LinRef.csv,5.200831702100027e+18
213903,213904,5,5,15,0,2020,9,17,4,2,0,7,0,1,0,1,0,0,0,"405339,528300000350000","5758449,039400000100000",7.622055887000045,51.96865887400003,0,Unfallorte2020_LinRef.csv,5.200902702100773e+18
214015,214016,5,5,15,0,2020,9,14,1,3,2,6,0,0,0,0,0,0,1,"404071,997700000180000","5754391,444599999100000",7.604743226000039,51.93197042500003,0,Unfallorte2020_LinRef.csv,5.20090670210034e+18
214059,214060,5,5,15,0,2020,9,14,6,2,0,7,0,0,0,0,0,0,1,"405317,451100000180000","5755938,940600000300000",7.622426405000056,51.94609328800004,0,Unfallorte2020_LinRef.csv,5.200904702100506e+18
214251,214252,5,5,15,0,2020,9,10,3,3,4,2,0,1,1,0,0,0,0,"404758,198499999940000","5757290,618899999200000",7.613917573000038,51.95814724400003,0,Unfallorte2020_LinRef.csv,5.20090870210007e+18
214321,214322,5,5,15,0,2020,9,11,5,3,6,4,0,0,1,1,0,0,0,"406011,138000000270000","5756696,676999999200000",7.632308800000033,51.95302181800008,0,Unfallorte2020_LinRef.csv,5.20091070210074e+18
214354,214355,5,5,15,0,2020,9,14,3,3,6,4,0,0,1,1,0,0,0,"408484,708499999720000","5764268,684299999800000",7.666272035000077,52.021495670000036,0,Unfallorte2020_LinRef.csv,5.200908702100366e+18
214360,214361,5,5,15,0,2020,9,16,2,3,0,3,0,1,0,0,0,0,1,"405425,048999999650000","5758255,198000000800000",7.623353792000046,51.96693110600006,0,Unfallorte2020_LinRef.csv,5.200907702100456e+18
214366,214367,5,5,15,0,2020,9,11,2,3,4,6,0,1,0,0,0,0,0,"407377,349999999630000","5751396,289999999100000",7.653610127000036,51.90560808100008,0,Unfallorte2020_LinRef.csv,5.200907702100106e+18
214369,214370,5,5,15,0,2020,9,15,2,2,0,7,0,1,0,0,0,0,0,"407384,740000000220000","5751265,245400000400000",7.653752738000037,51.90443139900003,0,Unfallorte2020_LinRef.csv,5.200907702100043e+18
214411,214412,5,5,15,0,2020,9,17,4,3,5,3,0,1,1,0,0,0,0,"408002,212199999950000","5751392,636499999100000",7.662691600000073,51.90567878100006,0,Unfallorte2020_LinRef.csv,5.200909702100874e+18
214419,214420,5,5,15,0,2020,9,15,3,3,5,3,0,1,1,0,0,0,0,"401364,144600000230000","5758721,441099999500000",7.564128399000026,51.970416045000036,0,Unfallorte2020_LinRef.csv,5.20090870210007e+18
214457,214458,5,5,15,0,2020,9,16,3,3,6,4,0,1,0,1,0,0,0,"407418,324599999930000","5760639,276100000400000",7.651716171000032,51.98869595800005,0,Unfallorte2020_LinRef.csv,5.200908702100388e+18
214501,214502,5,5,15,0,2020,9,10,1,2,1,1,0,1,1,0,0,0,0,"405124,012299999590000","5755201,972500000100000",7.619816222000054,51.939436140000055,0,Unfallorte2020_LinRef.csv,5.200913702100861e+18
214595,214596,5,5,15,0,2020,9,2,7,2,0,1,2,0,0,0,0,0,1,"405094,397900000210000","5758533,186699999500000",7.618465455000035,51.969373423000036,0,Unfallorte2020_LinRef.csv,5.200912702100768e+18
214597,214598,5,5,15,0,2020,9,16,7,3,0,7,0,0,1,1,0,0,0,"403795,565700000150000","5762205,633099999300000",7.59853441000007,52.00215914800003,0,Unfallorte2020_LinRef.csv,5.200912702100098e+18
214708,214709,5,5,15,0,2020,9,10,6,3,0,4,0,1,0,1,0,0,0,"406366,149899999610000","5757290,396600000600000",7.637311417000035,51.95841833900005,0,Unfallorte2020_LinRef.csv,5.200911702100462e+18
214755,214756,5,5,15,0,2020,9,13,4,3,3,6,0,1,0,0,0,0,0,"404452,851499999870000","5757092,284399999300000",7.60953033900006,51.956312154000045,0,Unfallorte2020_LinRef.csv,5.200916702100823e+18
214765,214766,5,5,15,0,2020,9,13,3,2,5,3,0,1,0,0,0,1,0,"405509,891999999990000","5751883,525000000400000",7.626338932000067,51.90967398400005,0,Unfallorte2020_LinRef.csv,5.200915702100594e+18
214815,214816,5,5,15,0,2020,9,21,3,2,5,3,2,1,0,0,0,0,0,"405592,080799999650000","5757551,925799999400000",7.625977707000061,51.960638190000054,0,Unfallorte2020_LinRef.csv,5.200915702100556e+18
214859,214860,5,5,15,0,2020,9,16,4,3,5,2,0,1,1,0,0,0,0,"405158,863199999560000","5753878,655600000200000",7.620687860000032,51.92754751100006,0,Unfallorte2020_LinRef.csv,5.200916702100827e+18
214885,214886,5,5,15,0,2020,9,16,2,3,4,2,0,0,1,0,1,0,0,"399566,372899999840000","5756259,361600000400000",7.538686660000053,51.94796469900007,0,Unfallorte2020_LinRef.csv,5.200914702100572e+18
214921,214922,5,5,15,0,2020,9,16,3,3,5,3,0,1,0,0,0,0,0,"409431,864099999890000","5761518,570499999400000",7.680798934000052,51.99693154500005,0,Unfallorte2020_LinRef.csv,5.200915702100572e+18
214926,214927,5,5,15,0,2020,9,1,4,3,0,1,2,0,0,0,0,0,1,"407720,150000000370000","5758122,476900000100000",7.656787226000063,51.96612388800003,0,Unfallorte2020_LinRef.csv,5.200916702100511e+18
214985,214986,5,5,15,0,2020,9,15,3,3,5,7,0,0,1,0,0,0,0,"401831,102599999870000","5757385,728000000100000",7.571305592000044,51.95849304200004,0,Unfallorte2020_LinRef.csv,5.200915702100068e+18
215038,215039,5,5,15,0,2020,9,14,5,3,2,6,0,1,1,0,0,0,0,"405392,118999999950000","5758849,607300000300000",7.62271080000005,51.97226829400006,0,Unfallorte2020_LinRef.csv,5.200917702100965e+18
215073,215074,5,5,15,0,2020,9,18,6,3,0,3,0,1,0,0,0,0,0,"404404,087700000030000","5755373,011199999600000",7.609299081000074,51.94085028300003,0,Unfallorte2020_LinRef.csv,5.200918702100447e+18
215139,215140,5,5,15,0,2020,9,18,6,3,5,3,0,0,1,0,0,0,1,"402405,716000000010000","5758363,089900000000000",7.579387668000038,51.96737896600007,0,Unfallorte2020_LinRef.csv,5.20091870200047e+18
215179,215180,5,5,15,0,2020,9,15,6,3,0,3,0,1,1,0,0,0,0,"410594,023000000040000","5753371,460999999200000",7.69984263200007,51.92388797500007,0,Unfallorte2020_LinRef.csv,5.20091870210091e+18
215242,215243,5,5,15,0,2020,9,16,6,3,6,4,0,0,1,1,0,0,0,"404516,557699999770000","5761568,524199999900000",7.609211666000022,51.99655708800003,0,Unfallorte2020_LinRef.csv,5.200918702100375e+18
215251,215252,5,5,15,0,2020,9,16,7,3,5,3,0,1,1,0,0,0,0,"403954,256099999880000","5761495,184000000400000",7.601044501000047,51.99580091100006,0,Unfallorte2020_LinRef.csv,5.200919702100762e+18
215261,215262,5,5,15,0,2020,9,13,2,3,5,2,0,1,1,0,0,0,0,"405318,046000000090000","5755930,721999999100000",7.622437321000064,51.94601951700008,0,Unfallorte2020_LinRef.csv,5.200921702100983e+18
215275,215276,5,5,15,0,2020,9,8,4,3,5,3,0,1,0,0,0,0,0,"406833,210900000300000","5757604,897099999700000",7.64402136700005,51.96132368100007,0,Unfallorte2020_LinRef.csv,5.200923702100059e+18
215295,215296,5,5,15,0,2020,9,7,3,3,0,3,0,1,0,0,0,0,0,"405298,042000000370000","5753185,757799999800000",7.622901998000032,51.921343112000045,0,Unfallorte2020_LinRef.csv,5.20092270210008e+18
215333,215334,5,5,15,0,2020,9,21,3,2,8,1,2,0,1,0,0,0,0,"406566,670099999760000","5763524,714500000700000",7.638530374000027,52.01448887300006,0,Unfallorte2020_LinRef.csv,5.200922702100553e+18
215382,215383,5,5,15,0,2020,9,17,4,3,1,5,0,1,1,0,0,0,0,"406011,138000000270000","5756696,676999999200000",7.632308800000033,51.95302181800008,0,Unfallorte2020_LinRef.csv,5.200923702100273e+18
215403,215404,5,5,15,0,2020,9,12,3,2,2,2,0,1,0,0,0,0,0,"405212,911999999550000","5757224,910000000100000",7.620551207000062,51.957634324000026,0,Unfallorte2020_LinRef.csv,5.200922702100248e+18
215419,215420,5,5,15,0,2020,9,17,2,2,5,7,0,1,1,0,0,0,0,"405721,190499999560000","5755001,459400000100000",7.62855578500006,51.93773533900003,0,Unfallorte2020_LinRef.csv,5.200921702100072e+18
215439,215440,5,5,15,0,2020,9,15,1,2,2,6,0,1,0,0,0,0,1,"402408,076299999840000","5758348,574799999600000",7.579426139000077,51.96724891500003,0,Unfallorte2020_LinRef.csv,5.200920702100962e+18
215445,215446,5,5,15,0,2020,9,18,1,3,1,1,0,1,1,0,0,0,0,"405689,646599999630000","5756791,660700000800000",7.627605955000036,51.95382114900008,0,Unfallorte2020_LinRef.csv,5.20092070210057e+18
215455,215456,5,5,15,0,2020,9,18,3,2,0,1,0,1,0,0,0,0,0,"410644,245000000110000","5753462,723999999500000",7.700549074000037,51.924716379000074,0,Unfallorte2020_LinRef.csv,5.200922702100037e+18
215473,215474,5,5,15,0,2020,9,20,4,3,0,1,2,0,1,0,1,0,0,"403651,237300000150000","5762131,109799999700000",7.596453531000066,52.001464284000065,1,Unfallorte2020_LinRef.csv,5.200923702100565e+18
215507,215508,5,5,15,0,2020,9,16,3,3,5,2,0,0,1,0,1,0,0,"408070,434200000020000","5754798,623600000500000",7.662773521000077,51.936305203000074,0,Unfallorte2020_LinRef.csv,5.200922702100273e+18
215533,215534,5,5,15,0,2020,9,17,7,3,3,2,0,1,1,0,0,0,0,"406042,313799999650000","5756997,757700000000000",7.632679990000042,51.95573333900006,1,Unfallorte2020_LinRef.csv,5.200926702100274e+18
215534,215535,5,5,15,0,2020,9,21,7,3,1,5,2,1,1,0,0,0,0,"403714,788099999540000","5758739,719000000500000",7.598331089000055,51.970992523000064,1,Unfallorte2020_LinRef.csv,5.200926702100201e+18
215621,215622,5,5,15,0,2020,9,17,6,3,5,2,0,1,1,0,0,0,0,"407467,786799999890000","5756144,452999999700000",7.653647720000038,51.94830239300006,0,Unfallorte2020_LinRef.csv,5.20092570210036e+18
215622,215623,5,5,15,0,2020,9,17,6,2,5,3,0,1,1,0,0,0,0,"399567,410000000150000","5756260,082000000400000",7.53870153400004,51.94797136100004,0,Unfallorte2020_LinRef.csv,5.200925702100074e+18
215750,215751,5,5,15,0,2020,9,13,1,3,4,6,0,1,0,0,0,0,0,"406367,061599999670000","5757264,403799999500000",7.637331766000045,51.95818485700005,0,Unfallorte2020_LinRef.csv,5.200927702100979e+18
215823,215824,5,5,15,0,2020,9,14,3,3,5,3,0,1,0,0,0,0,0,"402469,378499999640000","5758347,749199999500000",7.580318408000039,51.96725225400007,1,Unfallorte2020_LinRef.csv,5.200929702100845e+18
215871,215872,5,5,15,0,2020,9,23,3,3,0,7,2,1,0,0,0,0,0,"407058,707600000310000","5757346,144799999900000",7.647372339000071,51.95903562500007,1,Unfallorte2020_LinRef.csv,5.20092970210051e+18
215925,215926,5,5,15,0,2020,9,22,3,3,2,2,2,0,1,0,0,0,0,"406184,799700000320000","5755145,607400000100000",7.635258369000042,51.93910937000004,1,Unfallorte2020_LinRef.csv,5.200929702100011e+18
215952,215953,5,5,15,0,2020,9,10,2,3,6,4,0,0,1,1,0,0,0,"403842,196000000460000","5757771,922599999200000",7.60045625500004,51.96231571200008,0,Unfallorte2020_LinRef.csv,5.200928702100284e+18
215958,215959,5,5,15,0,2020,9,6,2,3,1,6,2,1,0,0,0,1,0,"407197,115600000140000","5754878,361600000400000",7.650052327000026,51.936876976000065,0,Unfallorte2020_LinRef.csv,5.200928702100271e+18
